717	ACE Ace	ACE	$1,392,277	$0.362200	3,843,944 *	$184,922	-3.04%	1.36%	0.93%	
718	EL Elcoin	EL	$1,378,176	$0.122953	11,208,967 *	$5,352	-0.21%	15.37%	61.11%	
719	ETG Ethereum Gold	ETG	$1,366,236	$0.113853	12,000,000 *	$17,280	0.44%	-2.04%	10.10%	
720	BLZ BlazeCoin	BLZ	$1,363,339	$0.002240	608,557,394	$7,668	4.85%	37.65%	39.10%	
721	PIGGY Piggycoin	PIGGY	$1,349,307	$0.002758	489,319,143	$579	-0.57%	3.71%	30.96%	
722	ARI Aricoin	ARI	$1,344,180	$0.006823	197,016,494	$6,613	-6.38%	-3.66%	-10.14%	
723	NETKO Netko	NETKO	$1,323,374	$0.274946	4,813,215	$4,036	-0.59%	21.58%	15.74%	
724	GRLC Garlicoin	GRLC	$1,322,692	$0.493001	2,682,939	$36,512	3.00%	146.65%	83.24%	
725	ATS Authorship	ATS	$1,321,600	$0.016520	80,000,000 *	$7,220	-0.47%	8.74%	-12.32%	
726	SMC SmartCoin	SMC	$1,309,737	$0.054705	23,941,993	$556	-0.52%	-1.31%	-6.07%	
727	ITI iTicoin	ITI	$1,307,379	$40.86	32,000 *	$849	-0.52%	5.09%	53.41%	
728	GUN Guncoin	GUN	$1,295,640	$0.006415	201,959,428	$1,150	-1.26%	-4.74%	15.60%	
729	HODL HOdlcoin	HODL	$1,288,611	$0.007841	164,342,925	$948	-0.59%	4.84%	0.51%	
730	SCT Soma	SCT	$1,288,087	$0.316898	4,064,673 *	$3,572	-2.16%	-3.20%	-0.56%	
731	RLT RouletteToken	RLT	$1,271,209	$0.124418	10,217,240 *	$165,142	-2.28%	15.93%	57.32%	
732	DGC Digitalcoin	DGC	$1,258,019	$0.044719	28,131,508	$4,979	-0.59%	-3.35%	7.59%	
733	CJ Cryptojacks	CJ	$1,214,884	$0.002988	406,568,581	$7,349	0.61%	-0.60%	-2.04%	
734	FCN Fantomcoin	FCN	$1,199,636	$0.173113	6,929,788	$827	2.86%	11.41%	10.92%	
735	KOBO Kobocoin	KOBO	$1,195,756	$0.048411	24,700,248 *	$626	-0.59%	3.85%	20.85%	
736	TRUMP TrumpCoin	TRUMP	$1,159,704	$0.177023	6,551,150	$1,086	-0.45%	9.67%	41.82%	
737	AMS AmsterdamCoin	AMS	$1,148,323	$0.022874	50,201,886	$14,466	-11.41%	13.82%	91.81%	
738	ENT Eternity	ENT	$1,146,308	$0.277082	4,137,070	$2,756	-0.59%	4.56%	-0.01%	
739	FC2 FuelCoin	FC2	$1,128,612	$0.011100	101,680,384	$1,460	-3.25%	4.98%	31.98%	
740	CPC Capricoin	CPC	$1,123,150	$0.564384	1,990,045 *	$61,246	-0.81%	2.73%	6.76%	
741	WGO WavesGo	WGO	$1,106,585	$0.116437	9,503,724 *	$1,508	2.35%	17.39%	49.70%	
742	DSR Desire	DSR	$1,102,063	$1.09	1,012,637	$17,537	-0.77%	-1.34%	-9.33%	
743	VISIO Visio	VISIO	$1,099,807	$0.021588	50,944,809 *	$644	-0.59%	10.21%	33.38%	
744	EBCH eBitcoinCash	EBCH	$1,087,388	$0.117106	9,285,500 *	$1,807	-0.59%	1.81%	-3.41%	
745	NYAN Nyancoin	NYAN	$1,072,173	$0.003362	318,929,301	$1,727	-0.59%	9.14%	37.85%	
746	AMMO Ammo Reloaded	AMMO	$1,069,227	$0.013747	77,777,777 *	$8,238	10.91%	52.76%	90.06%	
747	BLC Blakecoin	BLC	$1,060,391	$0.070119	15,122,697	$1,312	-0.38%	-2.19%	12.38%	
748	BPC Bitpark Coin	BPC	$1,032,495	$0.013767	75,000,000 *	$591	-0.56%	2.37%	19.83%	
749	BTCRED Bitcoin Red	BTCRED	$1,025,540	$0.049905	20,550,001 *	$10,603	-0.29%	-2.80%	26.92%	
750	Q2C QubitCoin	Q2C	$1,011,947	$0.004073	248,437,770	$572	-0.57%	3.85%	-2.12%	
751	TRI Triangles	TRI	$1,004,921	$9.57	104,961	$528	-0.59%	6.29%	-10.64%	
752	DRXNE DROXNE	DRXNE	$999,115	$0.014867	67,202,210 *	$4,470	-2.59%	-14.35%	-10.28%	
753	XCXT CoinonatX	XCXT	$998,977	$0.054799	18,229,735	$11,125	-9.22%	-17.58%	-8.09%	
754	CUBE DigiCube	CUBE	$989,441	$0.000407	2,429,126,009 *	$4,747	-0.59%	41.87%	99.14%	
755	DFS DFSCoin	DFS	$980,146	$0.057705	16,985,462	$36,873	-7.20%	-18.62%	-10.74%	
756	DEM Deutsche eMark	DEM	$978,327	$0.028129	34,780,012	$880	-0.54%	4.76%	8.71%	
757	XJO Joulecoin	XJO	$969,262	$0.027674	35,024,423	$2,671	-0.94%	10.70%	30.36%	
758	FUNC FUNCoin	FUNC	$953,167	$0.162974	5,848,581 *	$3,423	-0.58%	38.21%	34.61%	
759	RUPX Rupaya	RUPX	$952,384	$0.154006	6,184,072	$13,795	-0.57%	40.30%	130.23%	
760	MNE Minereum	MNE	$949,226	$0.439403	2,160,264 *	$7,478	1.71%	1.07%	7.76%	
761	PCOIN Pioneer Coin	PCOIN	$948,821	$0.445001	2,132,178	$22,010	-0.59%	-10.80%	82.94%	
762	RBT Rimbit	RBT	$944,997	$0.004783	197,581,050 *	$9,057	5.10%	10.18%	18.35%	
763	TKR CryptoInsight	TKR	$944,940	$0.075416	12,529,747 *	$3,918	0.44%	-4.07%	4.72%	
764	SRC SecureCoin	SRC	$936,521	$0.110387	8,483,981	$16,418	-8.96%	34.33%	60.08%	
765	CFD Confido	CFD	$916,299	$0.101811	9,000,000 *	$1,831	2.41%	3.63%	21.82%	
766	OPAL Opal	OPAL	$912,960	$0.060279	15,145,448 *	$1,380	-0.59%	-7.85%	23.60%	
767	MOJO MojoCoin	MOJO	$903,456	$0.074255	12,166,934 *	$7,315	-2.07%	14.13%	37.09%	
768	XBL Billionaire T...	XBL	$902,844	$0.276245	3,268,274 *	$1,252	-9.17%	-2.42%	8.10%	
769	MAX MaxCoin	MAX	$894,762	$0.014562	61,445,805	$826	-0.59%	6.32%	30.42%	
770	VIDZ PureVidz	VIDZ	$881,242	$0.007034	125,279,775 *	$1,682	-2.52%	-9.91%	22.57%	
771	BTWTY Bit20	BTWTY	$877,527	$863,708	1.016 *	$794	-1.05%	-7.28%	5.83%	
772	TIT Titcoin	TIT	$866,842	$0.017372	49,898,202	$1,841	0.18%	-0.19%	19.81%	
773	STN Steneum Coin	STN	$866,560	$0.395851	2,189,107 *	$11,690	22.34%	35.33%	-0.75%	
774	HERO Sovereign Hero	HERO	$864,533	$181.13	4,773 *	$973	-1.16%	-2.01%	3.55%	
775	BRIT BritCoin	BRIT	$851,562	$0.040039	21,268,092	$1,778	-0.31%	-0.57%	159.15%	
776	KURT Kurrent	KURT	$842,539	$0.013730	61,364,813	$4,589	-0.69%	2.90%	11.05%	
777	ARG Argentum	ARG	$831,750	$0.092610	8,981,245	$1,556	-0.92%	1.42%	28.77%	
778	XHI HiCoin	XHI	$831,385	$0.004382	189,729,990	$19,670	-2.76%	3.60%	29.66%	
779	IETH iEthereum	IETH	$790,877	$0.043982	17,982,000 *	$5,693	-0.44%	7.27%	3.67%	
780	GB GoldBlocks	GB	$769,190	$0.050102	15,352,601	$786	-0.73%	3.37%	2.39%	
781	GLT GlobalToken	GLT	$767,860	$0.027452	27,971,200	$3,225	-1.05%	3.05%	16.04%	
782	BXT BitTokens	BXT	$766,619	$1.33	577,278	$1,019	-0.59%	-28.63%	-43.97%	
783	NEWB Newbium	NEWB	$764,705	$0.015294	50,000,000 *	$926	2.27%	6.35%	10.08%	
784	TOKC TOKYO	TOKC	$736,123	$0.006158	119,531,567 *	$40,711	-0.50%	-4.56%	-23.73%	
785	PR Prototanium	PR	$730,958	$3.72	196,382	$2,205	-0.59%	9.70%	12.11%	
786	DAXX DaxxCoin	DAXX	$723,622	$0.001426	507,580,840	$3,573	-0.59%	12.89%	14.46%	
787	PAK Pakcoin	PAK	$715,990	$0.014663	48,831,050	$2,005	-0.55%	1.28%	0.34%	
788	ONX Onix	ONX	$700,862	$0.025548	27,432,814	$9,046	-0.59%	28.71%	76.98%	
789	ACC AdCoin	ACC	$700,135	$0.122745	5,703,981	$21,831	0.95%	22.45%	11.16%	
790	XGR GoldReserve	XGR	$692,438	$0.040325	17,171,382	$1,130	-0.59%	11.98%	83.67%	
791	QBIC Qbic	QBIC	$690,063	$3.34	206,730	$38,554	-4.82%	-41.23%	-66.17%	
792	808 808Coin	808	$688,569	$0.000173	3,978,187,849	$2,909	-2.93%	-5.98%	-7.58%	
793	MOTO Motocoin	MOTO	$687,068	$0.036443	18,853,267	$708	-1.63%	-10.59%	17.54%	
794	MANNA Manna	MANNA	$686,340	$0.015715	43,673,073 *	$1,463	-0.45%	-1.12%	?	
795	SIGT Signatum	SIGT	$681,688	$0.006314	107,972,766 *	$719	-0.59%	6.37%	13.28%	
796	TRK Truckcoin	TRK	$676,722	$0.003971	170,398,416 *	$23,331	6.01%	-3.63%	9.10%	
797	MDC Madcoin	MDC	$659,227	$0.362290	1,819,612	$9,014	-19.31%	24.69%	-13.54%	
798	WHL WhaleCoin	WHL	$657,321	$0.097586	6,735,850	$23,983	-2.04%	-4.17%	-21.68%	
799	LTB LiteBar	LTB	$652,921	$0.746930	874,140	$1,352	-0.59%	10.40%	17.76%	
800	DSH Dashcoin	DSH	$649,831	$0.036975	17,574,970	$770	0.52%	-2.13%	18.15%	
801	OTX Octanox	OTX	$646,153	$0.076018	8,500,001 *	$5,007	-12.22%	-15.05%	-28.68%	
802	BIGUP BigUp	BIGUP	$644,040	$0.000301	2,137,500,914	$1,130	-0.92%	-22.35%	-33.85%	
803	KAYI Kayicoin	KAYI	$638,404	$0.002245	284,345,719 *	$10,712	-6.38%	6.36%	155.37%	
804	DDF DigitalDevelo...	DDF	$628,620	$0.122818	5,118,307 *	$878	-0.47%	4.72%	-9.12%	
805	KUSH KushCoin	KUSH	$623,628	$0.113635	5,487,992	$1,177	-0.59%	0.89%	18.42%	
806	ZZC ZoZoCoin	ZZC	$619,556	$1.05	590,751	$1,744	-0.57%	4.77%	22.01%	
807	SDRN Senderon	SDRN	$603,817	$0.013747	43,922,901 *	$6,510	0.69%	-1.46%	2.04%	
808	NTO Fujinto	NTO	$598,010	$0.009088	65,802,448 *	$953	-0.61%	4.30%	24.90%	
809	CCT Crystal Clear	CCT	$596,549	$0.116443	5,123,099 *	$2,107	-0.36%	-2.19%	2.35%	
810	SAGA SagaCoin	SAGA	$587,767	$2.65	221,789	$68,303	-0.09%	6.02%	-12.11%	
811	SWING Swing	SWING	$581,364	$0.193489	3,004,638	$6,635	1.93%	19.87%	43.51%	
812	EVIL Evil Coin	EVIL	$570,569	$0.027144	21,020,383	$7,672	-0.59%	-9.92%	24.20%	
813	MNM Mineum	MNM	$561,725	$0.059528	9,436,367	$1,279	-0.59%	0.28%	1.88%	
814	MRJA GanjaCoin	MRJA	$558,974	$0.125558	4,451,920	$12,444	-6.02%	9.29%	-32.35%	
815	LEA LeaCoin	LEA	$545,387	$0.001627	335,266,095	$24,329	-2.31%	-1.43%	68.19%	
816	ETHD Ethereum Dark	ETHD	$527,520	$0.351680	1,500,000	$17,510	-0.83%	6.76%	6.48%	
817	CHAN ChanCoin	CHAN	$527,187	$0.072394	7,282,165	$4,040	-0.59%	3.24%	8.58%	
818	MARS Marscoin	MARS	$526,983	$0.018635	28,279,074	$1,345	-0.59%	4.65%	16.92%	
819	CNO Coin(O)	CNO	$525,088	$0.004990	105,233,912	$9,678	-0.59%	-10.14%	-4.73%	
820	LCP Litecoin Plus	LCP	$521,857	$0.509155	1,024,947 *	$18,977	-7.15%	6.01%	55.14%	
821	CHESS ChessCoin	CHESS	$511,935	$0.009475	54,032,769 *	$1,043	-1.60%	13.09%	38.66%	
822	BITBTC bitBTC	BITBTC	$504,536	$11936.70	42.2676 *	$1,185	-1.01%	-2.88%	23.15%	
823	RED RedCoin	RED	$498,067	$0.006721	74,107,896	$3,366	1.38%	6.66%	8.59%	
824	XCT C-Bit	XCT	$490,636	$0.003113	157,625,875	$6,436	0.58%	18.15%	-13.22%	
825	SGR Sugar Exchange	SGR	$479,108	$0.136888	3,500,000 *	$10,797	0.62%	-7.42%	-8.10%	
826	POST PostCoin	POST	$478,638	$0.030163	15,868,233 *	$3,153	-0.13%	5.80%	30.55%	
827	ZCG Zlancer	ZCG	$473,582	$0.235893	2,007,615 *	$1,254	-0.52%	10.65%	20.66%	
828	XRA Ratecoin	XRA	$461,050	$0.003893	118,430,815 *	$2,649	4.72%	-18.37%	-14.62%	
829	NEVA NevaCoin	NEVA	$459,863	$0.178419	2,577,435	$3,945	-1.24%	16.52%	123.73%	
830	PASL Pascal Lite	PASL	$457,196	$0.091037	5,022,100	$1,460	-0.59%	9.56%	-30.91%	
831	REE ReeCoin	REE	$454,920	$0.000178	2,560,000,000	$7,907	69.64%	63.51%	61.74%	
832	BTG Bitgem	BTG	$451,776	$7.52	60,107	$960	-0.59%	-3.11%	18.97%	
833	CCN CannaCoin	CCN	$449,522	$0.095619	4,701,159	$629	-0.59%	4.20%	32.22%	
834	BOLI Bolivarcoin	BOLI	$445,634	$0.048747	9,141,850	$1,074	-0.87%	1.09%	12.57%	
835	SPACE SpaceCoin	SPACE	$443,412	$0.020544	21,583,722	$1,153	-0.59%	2.43%	27.49%	
836	888 OctoCoin	888	$438,921	$0.008350	52,564,454	$1,654	-2.62%	6.40%	3.57%	
837	TEK TEKcoin	TEK	$431,984	$0.000305	1,414,054,562	$13,272	-21.53%	-20.06%	-9.58%	
838	BTPL Bitcoin Planet	BTPL	$431,412	$0.069245	6,230,223	$1,521	6.82%	26.40%	107.31%	
839	BERN BERNcash	BERN	$430,625	$0.006045	71,234,301	$661	-0.45%	-2.06%	9.54%	
840	PHS Philosopher S...	PHS	$429,325	$0.071384	6,014,340 *	$1,413	-0.59%	-2.40%	5.13%	
841	ARCO AquariusCoin	ARCO	$416,023	$0.261275	1,592,279 *	$899	-1.53%	-7.38%	-8.86%	
842	BSTY GlobalBoost-Y	BSTY	$413,552	$0.030145	13,718,562	$670	0.15%	3.49%	18.33%	
843	HNC Helleniccoin	HNC	$410,910	$0.006294	65,289,881	$3,605	1.94%	-0.24%	3.73%	
844	PXI Prime-XI	PXI	$410,703	$0.021589	19,023,790	$2,128	-0.59%	-16.69%	-31.02%	
845	VOT VoteCoin	VOT	$410,503	$0.024917	16,474,625	$998	-3.29%	-15.97%	-12.29%	
846	BCF Bitcoin Fast	BCF	$406,903	$0.069958	5,816,393	$3,619	-1.02%	4.03%	0.69%	
847	TAG TagCoin	TAG	$389,859	$0.062278	6,260,022	$769	0.40%	14.27%	25.79%	
848	ASAFE2 AllSafe	ASAFE2	$385,117	$0.046964	8,200,310 *	$2,045	-0.45%	-13.70%	-10.89%	
849	CAT Catcoin	CAT	$379,318	$0.060284	6,292,200	$1,072	-0.59%	3.23%	27.96%	
850	BLN Bolenum	BLN	$373,560	$0.037356	10,000,000 *	$8,760	-0.59%	39.99%	101.39%	
851	MCRN MACRON	MCRN	$371,962	$0.000927	401,421,401 *	$2,642	-3.04%	-21.77%	-63.45%	
852	SHDW Shadow Token	SHDW	$367,136	$0.052448	7,000,000 *	$4,611	-0.55%	-35.24%	-35.41%	
853	EUC Eurocoin	EUC	$364,836	$0.029383	12,416,554	$729	-0.59%	1.29%	10.49%	
854	MAO Mao Zedong	MAO	$362,304	$0.058044	6,241,911	$908	-0.59%	18.88%	37.93%	
855	EOT EOT Token	EOT	$356,252	$0.017023	20,927,315 *	$9,961	-0.10%	-11.08%	-10.55%	
856	CRX Chronos	CRX	$353,624	$0.004796	73,729,962	$1,659	-4.67%	-49.15%	-17.56%	
857	STARS StarCash Network	STARS	$352,033	$0.395817	889,382 *	$1,711	-0.59%	7.48%	105.06%	
858	DUO ParallelCoin	DUO	$351,991	$1.12	314,099	$673	-0.59%	-1.67%	33.16%	
859	QCN QuazarCoin	QCN	$345,818	$0.050916	6,791,997	$524	-5.97%	27.66%	39.98%	
860	LBTC LiteBitcoin	LBTC	$338,880	$0.011710	28,940,333	$6,628	0.22%	-1.06%	14.33%	
861	ALTCOM SONO	ALTCOM	$337,845	$1.62	208,674	$6,207	-0.57%	6.40%	166.27%	
862	DIBC DIBCOIN	DIBC	$323,420	$0.064684	5,000,000 *	$1,326	-0.04%	8.19%	32.80%	
863	KED Darsek	KED	$323,168	$0.018533	17,437,236	$1,314	-0.59%	5.74%	41.24%	
864	ATOM Atomic Coin	ATOM	$322,715	$0.023085	13,979,721	$6,304	-0.54%	-1.77%	-27.47%	
865	XVP Virtacoinplus	XVP	$318,526	$0.029146	10,928,643	$554	-4.78%	1.02%	12.65%	
866	YTN YENTEN	YTN	$317,219	$0.086658	3,660,578	$566	-0.47%	19.34%	4.17%	
867	COAL BitCoal	COAL	$316,938	$0.070431	4,500,000	$2,128	-0.59%	0.80%	13.81%	
868	POS PoSToken	POS	$308,980	$0.327906	942,281 *	$515	-8.00%	-11.62%	-25.08%	
869	TAJ TajCoin	TAJ	$308,476	$0.037414	8,245,049	$1,588	-8.38%	-7.36%	-14.29%	
870	FNC FinCoin	FNC	$304,682	$0.023658	12,878,667 *	$1,645	-17.08%	11.51%	-15.18%	
871	DALC Dalecoin	DALC	$295,640	$0.640244	461,762 *	$2,222	-0.46%	2.15%	17.62%	
872	CON PayCon	CON	$276,385	$0.011994	23,042,604 *	$28,833	-4.59%	18.07%	50.30%	
873	HONEY Honey	HONEY	$268,297	$0.623110	430,577	$1,606	-1.25%	-13.61%	7.42%	
874	GTC Global Tour Coin	GTC	$267,825	$0.008961	29,887,402	$28,405	-0.59%	3.46%	2.24%	
875	BRIA BriaCoin	BRIA	$267,494	$0.386800	691,557 *	$839	0.00%	-22.59%	-1.40%	
876	300 300 Token	300	$265,779	$885.93	300 *	$533	-0.60%	6.61%	-10.61%	
877	ICOB ICOBID	ICOB	$261,965	$0.002447	107,048,455 *	$2,672	3.71%	2.86%	15.36%	
878	ICON Iconic	ICON	$246,986	$0.416578	592,894 *	$65,323	-0.54%	16.86%	169.06%	
879	XBTS Beatcoin	XBTS	$240,429	$0.157691	1,524,686	$1,501	-0.59%	11.67%	15.96%	
880	CNNC Cannation	CNNC	$236,981	$0.095677	2,476,893	$1,223	-0.46%	7.53%	29.20%	
881	ECO EcoCoin	ECO	$234,780	$0.203331	1,154,670	$997	-0.59%	8.56%	43.79%	
882	CACH CacheCoin	CACH	$225,457	$0.053743	4,195,132	$1,550	-1.27%	3.10%	8.51%	
883	CPN CompuCoin	CPN	$223,711	$0.011405	19,615,019	$1,071	-4.02%	8.35%	18.23%	
884	ERY Eryllium	ERY	$222,709	$0.039654	5,616,315	$2,609	-0.57%	14.97%	-0.51%	
885	EVO Evotion	EVO	$215,783	$0.067025	3,219,448	$1,277	-0.59%	0.78%	-2.18%	
886	ROOFS Roofs	ROOFS	$211,809	$0.001629	130,000,000 *	$1,707	-0.59%	6.37%	52.71%	
887	CTO Crypto	CTO	$206,533	$0.015784	13,085,102	$539	-0.59%	-42.35%	-29.53%	
888	JS JavaScript Token	JS	$202,644	$0.025356	7,991,996 *	$1,708	-22.40%	39.34%	56.51%	
889	MAR Marijuanacoin	MAR	$200,873	$0.123114	1,631,601	$2,205	1.08%	-9.48%	13.39%	
890	DIX Dix Asset	DIX	$198,724	$0.000002	100,000,000,000 *	$2,217	14.94%	-43.17%	-46.65%	
891	FUZZ FuzzBalls	FUZZ	$196,432	$0.040670	4,829,945	$634	2.24%	-6.01%	9.10%	
892	BAS BitAsean	BAS	$188,539	$0.037708	5,000,000 *	$543	0.44%	-7.85%	-4.30%	
893	RPC RonPaulCoin	RPC	$186,420	$0.204375	912,147	$1,171	-0.56%	-41.18%	-17.75%	
894	CMT Comet	CMT	$185,543	$0.212576	872,830	$2,951	-0.15%	-7.34%	37.99%	
895	XCO X-Coin	XCO	$184,378	$0.014887	12,384,976 *	$13,321	-6.40%	4.97%	13.77%	
896	ZMC ZetaMicron	ZMC	$183,401	$0.000305	600,344,291 *	$1,704	11.80%	59.49%	147.98%	
897	BXC Bitcedi	BXC	$182,301	$0.031669	5,756,371	$4,171	-1.27%	4.84%	23.16%	
898	QBC Quebecoin	QBC	$181,106	$0.011812	15,331,857	$1,206	-0.59%	-10.35%	11.02%	
899	GPU GPU Coin	GPU	$177,691	$0.004390	40,477,042	$546	-0.59%	7.19%	4.01%	
900	SONG SongCoin	SONG	$175,834	$0.005399	32,565,300	$1,310	-7.49%	4.46%	43.84%	
901	SPT Spots	SPT	$173,046	$0.007723	22,406,021	$685	-0.59%	2.26%	-3.39%	
902	$$$ Money	$$$	$172,892	$0.003768	45,887,218	$1,021	-0.59%	5.08%	26.96%	
903	GPL Gold Pressed ...	GPL	$169,848	$0.662105	256,527	$779	-0.59%	0.23%	20.38%	
904	CXT Coinonat	CXT	$164,456	$0.019071	8,623,200	$1,306	-1.59%	8.62%	36.09%	
905	BOST BoostCoin	BOST	$164,187	$0.013849	11,855,487	$4,812	-0.59%	-11.09%	?	
906	OFF Cthulhu Offer...	OFF	$163,466	$0.062321	2,622,981	$995	0.89%	8.46%	15.99%	
907	ALL Allion	ALL	$162,059	$0.026141	6,199,359	$1,281	-0.59%	0.88%	11.17%	
908	VPRC VapersCoin	VPRC	$158,882	$0.000204	780,124,964	$3,228	-32.51%	44.24%	26.81%	
909	BITEUR bitEUR	BITEUR	$143,558	$1.33	107,706 *	$2,018	-0.86%	-1.84%	-7.66%	
910	MSCN Master Swiscoin	MSCN	$143,430	$0.003177	45,143,320 *	$8,036	-0.32%	1.35%	70.13%	
911	BENJI BenjiRolls	BENJI	$142,435	$0.007025	20,276,099	$983	-0.59%	8.04%	24.24%	
912	UET Useless Ether...	UET	$142,061	$0.035822	3,965,716 *	$2,115	-0.28%	-16.65%	19.26%	
913	ICE iDice	ICE	$140,620	$0.089509	1,571,013 *	$1,861	-0.59%	17.14%	58.85%	
914	MAY Theresa May Coin	MAY	$140,605	$0.004438	31,684,800	$957	-0.59%	4.38%	-0.72%	
915	KRONE Kronecoin	KRONE	$129,906	$0.025152	5,164,902	$2,121	-1.77%	4.60%	0.74%	
916	EAGLE EagleCoin	EAGLE	$127,562	$0.060935	2,093,421 *	$910	0.29%	-20.61%	-27.44%	
917	LUNA Luna Coin	LUNA	$125,066	$0.073291	1,706,429	$590	-6.76%	-1.42%	-33.87%	
918	LTCU LiteCoin Ultra	LTCU	$124,068	$0.124155	999,302	$10,888	1.72%	22.77%	42.15%	
919	MILO MiloCoin	MILO	$118,211	$0.010956	10,789,954	$1,466	-0.06%	26.06%	48.31%	
920	SCS Speedcash	SCS	$108,730	$0.415267	261,831	$2,447	-0.59%	-13.40%	54.60%	
921	WOMEN WomenCoin	WOMEN	$71,824	$0.001624	44,220,400	$26,152	2.40%	6.94%	85.11%	
922	VOLT Bitvolt	VOLT	$64,635	$0.004277	15,112,554 *	$52,741	-0.59%	-7.56%	165.93%	
923	BSTAR Blackstar	BSTAR	$64,235	$0.000102	630,795,971 *	$1,051	-0.59%	-46.84%	-15.55%	
924	GEERT GeertCoin	GEERT	$63,768	$0.012525	5,091,200	$753	-3.70%	-2.71%	33.35%	
925	LTCR Litecred	LTCR	$52,213	$0.001727	30,227,750	$1,547	-0.59%	24.68%	231.17%	
926	EXN ExchangeN	EXN	$51,934	$0.010183	5,100,000 *	$1,199	-0.59%	6.32%	-23.96%	
927	AGLC AgrolifeCoin	AGLC	$44,815	$0.005295	8,463,230 *	$526	-0.59%	?	39.12%	
928	VRS Veros	VRS	$40,682	$0.000084	486,609,040 *	$2,566	0.30%	-5.69%	-8.45%	
929	COUPE Coupecoin	COUPE	$39,619	$0.000182	218,281,462 *	$3,137	44.81%	59.56%	71.92%	
930	XOC Xonecoin	XOC	$37,936	$0.090324	420,000 *	$690	-0.59%	-31.93%	38.68%	
931	ARGUS Argus	ARGUS	$35,118	$0.030582	1,148,324	$1,587	-0.59%	10.85%	33.85%	
932	TYCHO Tychocoin	TYCHO	$34,280	$0.006823	5,024,368	$2,639	35.93%	-59.41%	-54.97%	
933	NANOX Project-X	NANOX	$25,688	$328,217	0.078264 *	$899	-0.59%	7.92%	50.71%	
934	AERM Aerium	AERM	$21,882	$0.014382	1,521,492	$16,305	4.66%	45.27%	28.61%	
935	VLTC Vault Coin	VLTC	$15,202	$0.000500	30,385,540	$3,236	-4.40%	3.32%	89.90%	
936	MGM Magnum	MGM	$14,571	$0.003564	4,088,286	$1,646	-0.59%	20.09%	28.64%	
937	LVPS LevoPlus	LVPS	$12,267	$0.006109	2,008,021	$5,240	-0.60%	-1.37%	-41.08%	
938	PIZZA PizzaCoin	PIZZA	$9,541	$0.006925	1,377,917	$3,576	13.19%	261.50%	464.53%	
939	PRC PRCoin	PRC	$9,200	$0.000509	18,069,000	$3,499	-27.51%	-62.97%	-76.61%	
940	EXRN EXRNchain	EXRN	$6,222	$0.000041	150,000,000 *	$2,720	-13.32%	-0.05%	-0.04%	
941	TSTR Tristar Coin	TSTR	$6,144	$0.001222	5,027,857	$2,516	-0.59%	11.45%	-17.12%	
942	HMC HarmonyCoin	HMC	$4,254	$0.007580	561,235	$6,939	-1.35%	2.99%	27.78%	
943	ABN Abncoin	ABN	$2,758	$0.040732	67,700	$13,069	-1.41%	11.74%	136.52%	
944	DMB Digital Money...	DMB	$2,746	$0.006517	421,300	$605	-0.57%	9.13%	39.07%	
945	EBT Ebittree Coin	EBT	$1,288	$0.001018	1,264,511	$862	-0.59%	-23.52%	-19.78%	
946	APW AppleCoin	APW	$13	$0.000102	124,079	$680	-0.59%	6.32%	25.85%	
947	PAYX Paypex	PAYX	$50,847,628	$0.743601	68,380,258 *	?	?	?	9.21%	
948	JINN Jinn	JINN	$43,345,473	$738.39	58,703 *	?	?	?	4.28%	
949	GRID Grid+	GRID	$41,711,921	$1.06	39,236,491 *	?	?	?	5.21%	
950	SXDT Spectre.ai Di...	SXDT	$41,062,633	$0.518524	79,191,384 *	?	?	?	4.39%	
951	BCAP BCAP	BCAP	$26,848,000	$2.68	10,000,000 *	Low Vol	?	?	8.10%	
952	PLC PlusCoin	PLC	$25,021,374	$0.004838	5,172,323,624 *	?	?	?	862.97%	
953	STAR Starbase	STAR	$17,166,375	$0.091554	187,500,000 *	?	?	?	-93.93%	
954	HBT Hubii Network	HBT	$14,822,915	$1.10	13,516,418 *	?	?	?	8.21%	
955	PGL Prospectors Gold	PGL	$14,377,566	$0.222908	64,500,000 *	Low Vol	-0.57%	29.39%	201.90%	
956	XNN Xenon	XNN	$11,820,480	$0.039402	300,000,000 *	Low Vol	-0.48%	-6.12%	-26.40%	
957	GMT Mercury Protocol	GMT	$11,459,215	$0.067285	170,309,625 *	?	?	?	5.13%	
958	TCC The ChampCoin	TCC	$11,369,914	$0.068940	164,925,727 *	Low Vol	-0.59%	6.37%	26.81%	
959	CREDO Credo	CREDO	$10,138,353	$0.018437	549,891,703 *	Low Vol	?	5.77%	-41.80%	
960	ASTRO Astro	ASTRO	$9,422,984	$2.84	3,313,833 *	?	?	?	4.39%	
961	VTA Virtacoin	VTA	$9,236,434	$0.001776	5,201,310,113	Low Vol	-0.16%	?	?	
962	REAL REAL	REAL	$7,850,767	$0.780719	10,055,817 *	Low Vol	0.00%	6.99%	71.28%	
963	SMART SmartBillions	SMART	$5,640,272	$0.795624	7,089,117 *	?	?	?	4.39%	
964	GOOD Goodomy	GOOD	$4,337,009	$0.009483	457,350,000 *	Low Vol	-1.13%	-14.38%	3.39%	
965	BASH LuckChain	BASH	$4,136,172	$0.005778	715,868,299	Low Vol	-5.47%	-17.67%	38.72%	
966	DAR Darcrus	DAR	$4,122,754	$0.303135	13,600,388 *	Low Vol	1.23%	14.48%	61.95%	
